logz logzerr logvol nlive logl logwt insert_order
-1.678135849943110998e+02 2.252148662623012221e-01 -7.427000000000814950e+00 1.000000000000000000e+03 -1.563904960454993898e+02 -1.707257512828157076e+02 1.133999999999999897e+00
-1.677606530881025151e+02 2.389966402318149108e-01 -7.428000000000815284e+00 1.000000000000000000e+03 -1.563478888238624052e+02 -1.706841440611787277e+02 1.810000000000000053e+00
-1.677083019056913429e+02 2.413851714505523827e-01 -7.429000000000815618e+00 1.000000000000000000e+03 -1.562731510337399925e+02 -1.706104062710563198e+02 1.294000000000000039e+00
-1.676548487702392549e+02 2.632379974169719583e-01 -7.430000000000815952e+00 1.000000000000000000e+03 -1.561879087364660563e+02 -1.705261639737823884e+02 1.826000000000000068e+00
-1.675997694671173690e+02 2.735101979727949661e-01 -7.431000000000816286e+00 1.000000000000000000e+03 -1.561161640494298126e+02 -1.704554192867461211e+02 2.260000000000000064e-01
-1.675438444051958697e+02 2.827022908716849137e-01 -7.432000000000816620e+00 1.000000000000000000e+03 -1.560564008588251852e+02 -1.703966560961414984e+02 1.364000000000000101e+00
-1.674877647701269439e+02 2.844964281968158648e-01 -7.433000000000816954e+00 1.000000000000000000e+03 -1.560268864885775599e+02 -1.703681417258938779e+02 1.245999999999999996e+00
-1.674331690087171580e+02 2.557510734144409215e-01 -7.434000000000817288e+00 1.000000000000000000e+03 -1.560130385183638850e+02 -1.703552937556802078e+02 1.514000000000000012e+00
-1.673807480974854229e+02 2.542898506532932923e-01 -7.435000000000817622e+00 1.000000000000000000e+03 -1.560097692258737823e+02 -1.703530244631901098e+02 3.739999999999999991e-01
-1.673308284209241776e+02 2.315583947103029561e-01 -7.436000000000817955e+00 1.000000000000000000e+03 -1.558911820616334012e+02 -1.702354372989497051e+02 8.000000000000000167e-02
-1.672775054898109204e+02 2.253661276342035225e-01 -7.437000000000818289e+00 1.000000000000000000e+03 -1.558709319247688541e+02 -1.702161871620851628e+02 4.200000000000000261e-02
-1.672259235414861678e+02 2.100306531275592803e-01 -7.438000000000818623e+00 1.000000000000000000e+03 -1.558503365072015754e+02 -1.701965917445178889e+02 1.062000000000000055e+00
-1.671759254968550863e+02 2.613358635363204341e-01 -7.439000000000818957e+00 1.000000000000000000e+03 -1.558344769675603061e+02 -1.701817322048766243e+02 4.299999999999999933e-01
-1.671276127731822498e+02 2.448346375566548272e-01 -7.440000000000819291e+00 1.000000000000000000e+03 -1.558130098078342201e+02 -1.701612650451505431e+02 1.219999999999999973e-01
-1.670805960872420712e+02 2.732862869464515176e-01 -7.441000000000819625e+00 1.000000000000000000e+03 -1.557598343347603986e+02 -1.701090895720767264e+02 5.100000000000000089e-01
-1.670333418818407836e+02 2.643161080274787356e-01 -7.442000000000819959e+00 1.000000000000000000e+03 -1.557412407613925893e+02 -1.700914959987089219e+02 1.477999999999999980e+00
-1.669874374733144862e+02 2.653466607704014768e-01 -7.443000000000820293e+00 1.000000000000000000e+03 -1.556936168289500984e+02 -1.700448720662664073e+02 1.072000000000000064e+00
-1.669415007710005909e+02 3.044748226370748712e-01 -7.444000000000820627e+00 1.000000000000000000e+03 -1.556910843019379058e+02 -1.700433395392542195e+02 1.070000000000000062e+00
-1.668975159976200473e+02 3.050271029580915449e-01 -7.445000000000820961e+00 1.000000000000000000e+03 -1.556164295274328708e+02 -1.699696847647491893e+02 1.741999999999999993e+00
-1.668522361901438842e+02 3.106003997898441615e-01 -7.446000000000821295e+00 1.000000000000000000e+03 -1.556124352518047544e+02 -1.699666904891210777e+02 9.060000000000000275e-01
-1.668087910172593240e+02 3.162340251838607896e-01 -7.447000000000821629e+00 1.000000000000000000e+03 -1.555032784039568412e+02 -1.698585336412731692e+02 1.439999999999999891e-01
-1.667625076925787937e+02 2.913870946967637154e-01 -7.448000000000821963e+00 1.000000000000000000e+03 -1.554490639678044772e+02 -1.698053192051208100e+02 1.207999999999999963e+00
-1.667159098440798175e+02 2.780660523348262303e-01 -7.449000000000822297e+00 1.000000000000000000e+03 -1.554246629712151275e+02 -1.697819182085314651e+02 1.901999999999999913e+00
-1.666703565113736261e+02 2.834509222468010181e-01 -7.450000000000822631e+00 1.000000000000000000e+03 -1.554234123181312270e+02 -1.697816675554475410e+02 1.423999999999999932e+00
-1.666267775018715440e+02 2.672376888961739971e-01 -7.451000000000822965e+00 1.000000000000000000e+03 -1.553906974929791716e+02 -1.697499527302954903e+02 1.358000000000000096e+00
-1.665837015549929276e+02 2.485762701671208885e-01 -7.452000000000823299e+00 1.000000000000000000e+03 -1.552802103893989454e+02 -1.696404656267152689e+02 1.391999999999999904e+00
-1.665377347382540734e+02 2.430737929774430817e-01 -7.453000000000823633e+00 1.000000000000000000e+03 -1.552511189324159204e+02 -1.696123741697322487e+02 2.000000000000000042e-03
-1.664925641779917953e+02 2.373750257452547363e-01 -7.454000000000823967e+00 1.000000000000000000e+03 -1.552354718116096137e+02 -1.695977270489259467e+02 1.079999999999999988e-01
-1.664487222183592507e+02 2.482505074272165491e-01 -7.455000000000824301e+00 1.000000000000000000e+03 -1.552035785467427900e+02 -1.695668337840591278e+02 1.739999999999999880e-01
-1.664054322620512210e+02 2.247713008577191529e-01 -7.456000000000824635e+00 1.000000000000000000e+03 -1.551846680789208790e+02 -1.695489233162371931e+02 2.580000000000000071e-01
-1.663632045755730644e+02 2.425930898118968670e-01 -7.457000000000824969e+00 1.000000000000000000e+03 -1.551752135055251927e+02 -1.695404687428415116e+02 1.539999999999999980e-01
-1.663223509825542408e+02 2.214889232460143520e-01 -7.458000000000825302e+00 1.000000000000000000e+03 -1.551320507830836846e+02 -1.694983060204000083e+02 1.211999999999999966e+00
-1.662814449517047706e+02 2.166691151736924725e-01 -7.459000000000825636e+00 1.000000000000000000e+03 -1.551121530477525141e+02 -1.694794082850688426e+02 8.960000000000000187e-01
-1.662414117729240957e+02 2.179975634891961056e-01 -7.460000000000825970e+00 1.000000000000000000e+03 -1.548761953015908261e+02 -1.692444505389071594e+02 1.981999999999999984e+00
-1.661929683290887283e+02 2.155150483515682613e-01 -7.461000000000826304e+00 1.000000000000000000e+03 -1.548404781396599503e+02 -1.692097333769762884e+02 8.820000000000000062e-01
-1.661451697577256255e+02 2.079421713516605708e-01 -7.462000000000826638e+00 1.000000000000000000e+03 -1.548305089074992225e+02 -1.692007641448155368e+02 1.685999999999999943e+00
-1.660991503619674745e+02 1.791399367289404077e-01 -7.463000000000826972e+00 1.000000000000000000e+03 -1.547964139394957215e+02 -1.691676691768120406e+02 1.352000000000000091e+00
-1.660537086890474541e+02 1.777272417745058564e-01 -7.464000000000827306e+00 1.000000000000000000e+03 -1.547541798290066311e+02 -1.691264350663229550e+02 2.240000000000000047e-01
-1.660084535603824634e+02 2.133992121905335937e-01 -7.465000000000827640e+00 1.000000000000000000e+03 -1.547284891442375567e+02 -1.691017443815538854e+02 1.963999999999999968e+00
-1.659640994478891400e+02 2.153893411009447922e-01 -7.466000000000827974e+00 1.000000000000000000e+03 -1.547066987260712096e+02 -1.690809539633875431e+02 9.140000000000000346e-01
-1.659207562029201029e+02 1.988361086224525176e-01 -7.467000000000828308e+00 1.000000000000000000e+03 -1.546548717120433878e+02 -1.690301269493597260e+02 1.911999999999999922e+00
-1.658770943762400520e+02 2.004389476033757445e-01 -7.468000000000828642e+00 1.000000000000000000e+03 -1.546420554610682245e+02 -1.690183106983845391e+02 1.645999999999999908e+00
-1.658347725303420646e+02 1.646750803594499712e-01 -7.469000000000828976e+00 1.000000000000000000e+03 -1.544073744855626842e+02 -1.687846297228790036e+02 4.680000000000000271e-01
-1.657837494505255336e+02 1.716267944152644331e-01 -7.470000000000829310e+00 1.000000000000000000e+03 -1.543913925014036579e+02 -1.687696477387199820e+02 7.439999999999999947e-01
-1.657344888019137841e+02 1.657233213070319899e-01 -7.471000000000829644e+00 1.000000000000000000e+03 -1.543705428337873968e+02 -1.687497980711037258e+02 1.036000000000000032e+00
-1.656866222360666541e+02 1.649548084840684881e-01 -7.472000000000829978e+00 1.000000000000000000e+03 -1.542794034715548435e+02 -1.686596587088711772e+02 3.360000000000000209e-01
-1.656367395589082037e+02 1.566262216299902921e-01 -7.473000000000830312e+00 1.000000000000000000e+03 -1.542607688828225605e+02 -1.686420241201388990e+02 1.153999999999999915e+00
-1.655884022024549438e+02 1.621270217625763455e-01 -7.474000000000830646e+00 1.000000000000000000e+03 -1.542516073507660224e+02 -1.686338625880823656e+02 1.157999999999999918e+00
-1.655419248017357177e+02 1.528269449762453269e-01 -7.475000000000830980e+00 1.000000000000000000e+03 -1.542107895603011514e+02 -1.685940447976174710e+02 9.100000000000000311e-01
-1.654957488802793080e+02 1.619693546531515427e-01 -7.476000000000831314e+00 1.000000000000000000e+03 -1.542032518477000167e+02 -1.685875070850163411e+02 1.294000000000000039e+00
-1.654513282266832164e+02 1.720192487642656365e-01 -7.477000000000831648e+00 1.000000000000000000e+03 -1.541949912079123521e+02 -1.685802464452286813e+02 1.743999999999999995e+00
-1.654084937472629520e+02 1.682740297500487925e-01 -7.478000000000831982e+00 1.000000000000000000e+03 -1.541751525423414648e+02 -1.685614077796577988e+02 8.999999999999999667e-02
-1.653666539321978348e+02 1.809490583966836263e-01 -7.479000000000832316e+00 1.000000000000000000e+03 -1.541727479387471362e+02 -1.685600031760634749e+02 1.147999999999999909e+00
-1.653264392833866339e+02 1.953696527558037022e-01 -7.480000000000832650e+00 1.000000000000000000e+03 -1.541086348055157202e+02 -1.684968900428320637e+02 1.245999999999999996e+00
-1.652853120535499443e+02 1.969730657060249079e-01 -7.481000000000832983e+00 1.000000000000000000e+03 -1.540809913003395764e+02 -1.684702465376558962e+02 4.480000000000000093e-01
-1.652447643781020759e+02 1.604407291095631682e-01 -7.482000000000833317e+00 1.000000000000000000e+03 -1.540586451179106859e+02 -1.684489003552270106e+02 1.780000000000000027e+00
-1.652049727120115676e+02 1.657290807340496830e-01 -7.483000000000833651e+00 1.000000000000000000e+03 -1.540569108035703891e+02 -1.684481660408867185e+02 4.899999999999999911e-01
-1.651666764343118246e+02 1.625161514773292570e-01 -7.484000000000833985e+00 1.000000000000000000e+03 -1.540230515253814474e+02 -1.684153067626977816e+02 1.784000000000000030e+00
-1.651285839033260459e+02 1.714785590858390329e-01 -7.485000000000834319e+00 1.000000000000000000e+03 -1.540020989953130766e+02 -1.683953542326294155e+02 9.819999999999999840e-01
-1.650911634888241508e+02 1.741339834599580361e-01 -7.486000000000834653e+00 1.000000000000000000e+03 -1.539912038518093311e+02 -1.683854590891256748e+02 3.340000000000000191e-01
-1.650547407585254405e+02 1.392291860171661899e-01 -7.487000000000834987e+00 1.000000000000000000e+03 -1.538535237297039657e+02 -1.682487789670203142e+02 6.800000000000000488e-02
-1.650145532574908884e+02 1.598250375721681493e-01 -7.488000000000835321e+00 1.000000000000000000e+03 -1.538025391205829635e+02 -1.681987943578992883e+02 1.584000000000000075e+00
-1.649739780201455233e+02 1.548769798889346461e-01 -7.489000000000835655e+00 1.000000000000000000e+03 -1.537885360343083789e+02 -1.681857912716247085e+02 5.939999999999999725e-01
-1.649344847452106535e+02 1.568020572234505583e-01 -7.490000000000835989e+00 1.000000000000000000e+03 -1.537498597881295268e+02 -1.681481150254458612e+02 1.112000000000000099e+00
-1.648950617707216679e+02 2.244919491208894613e-01 -7.491000000000836323e+00 1.000000000000000000e+03 -1.537396082964096706e+02 -1.681388635337260098e+02 1.256000000000000005e+00
-1.648567883465675266e+02 2.176266996543738674e-01 -7.492000000000836657e+00 1.000000000000000000e+03 -1.536774265225790259e+02 -1.680776817598953699e+02 1.199999999999999956e-01
-1.648176451577459432e+02 2.234785524894416231e-01 -7.493000000000836991e+00 1.000000000000000000e+03 -1.536768332877670957e+02 -1.680780885250834444e+02 5.080000000000000071e-01
-1.647799916512232699e+02 2.046325680909333311e-01 -7.494000000000837325e+00 1.000000000000000000e+03 -1.536187942862814850e+02 -1.680210495235978101e+02 1.318000000000000060e+00
-1.647416150571203559e+02 1.796856254823096244e-01 -7.495000000000837659e+00 1.000000000000000000e+03 -1.535013735361137321e+02 -1.679046287734300620e+02 7.459999999999999964e-01
-1.647001870948070064e+02 1.834517097182469525e-01 -7.496000000000837993e+00 1.000000000000000000e+03 -1.534719265139588060e+02 -1.678761817512751406e+02 6.099999999999999867e-01
-1.646592826518683523e+02 1.912568784310579861e-01 -7.497000000000838327e+00 1.000000000000000000e+03 -1.534237391890932543e+02 -1.678289944264095936e+02 7.620000000000000107e-01
-1.646181256355657467e+02 1.979155481139564521e-01 -7.498000000000838661e+00 1.000000000000000000e+03 -1.533992851348497766e+02 -1.678055403721661207e+02 1.929999999999999938e+00
-1.645776763996857994e+02 1.886592124262203851e-01 -7.499000000000838995e+00 1.000000000000000000e+03 -1.533839299478381406e+02 -1.677911851851544895e+02 9.300000000000000488e-01
-1.645382487284207400e+02 1.854428776383979238e-01 -7.500000000000839329e+00 1.000000000000000000e+03 -1.533636983630779582e+02 -1.677719536003942835e+02 9.360000000000000542e-01
-1.644995943155184079e+02 1.818878343861547453e-01 -7.501000000000839663e+00 1.000000000000000000e+03 -1.532682391025540198e+02 -1.676774943398703499e+02 1.328000000000000069e+00
-1.644587661683040949e+02 2.029934466580485541e-01 -7.502000000000839997e+00 1.000000000000000000e+03 -1.532593984930207398e+02 -1.676696537303370746e+02 1.401999999999999913e+00
-1.644192370314054301e+02 1.489692930155120665e-01 -7.503000000000840330e+00 1.000000000000000000e+03 -1.531561994710802992e+02 -1.675674547083966388e+02 7.099999999999999645e-01
-1.643772043416218196e+02 1.204594129387236701e-01 -7.504000000000840664e+00 1.000000000000000000e+03 -1.531476458189828236e+02 -1.675599010562991680e+02 4.259999999999999898e-01
-1.643365676491810632e+02 1.408126973454837116e-01 -7.505000000000840998e+00 1.000000000000000000e+03 -1.530836939497156379e+02 -1.674969491870319871e+02 2.300000000000000100e-01
-1.642950327339927981e+02 1.896094376402399362e-01 -7.506000000000841332e+00 1.000000000000000000e+03 -1.530372146668745188e+02 -1.674514699041908727e+02 9.199999999999999845e-02
-1.642533370415461320e+02 1.925222342451859137e-01 -7.507000000000841666e+00 1.000000000000000000e+03 -1.529271258606249262e+02 -1.673423810979412565e+02 1.393999999999999906e+00
-1.642087983090577552e+02 1.887601126969378762e-01 -7.508000000000842000e+00 1.000000000000000000e+03 -1.529210003829867901e+02 -1.673372556203031252e+02 6.179999999999999938e-01
-1.641659444995071055e+02 1.818622197451412459e-01 -7.509000000000842334e+00 1.000000000000000000e+03 -1.527821445814246886e+02 -1.671993998187410284e+02 1.266000000000000014e+00
-1.641189187669689886e+02 1.877564951717905772e-01 -7.510000000000842668e+00 1.000000000000000000e+03 -1.527170439497091365e+02 -1.671352991870254812e+02 1.239999999999999991e+00
-1.640711022401158914e+02 2.003541550919699932e-01 -7.511000000000843002e+00 1.000000000000000000e+03 -1.527155331498410931e+02 -1.671347883871574425e+02 5.799999999999999600e-01
-1.640254453811123483e+02 1.917065140665451528e-01 -7.512000000000843336e+00 1.000000000000000000e+03 -1.526823829245956290e+02 -1.671026381619119832e+02 9.040000000000000258e-01
-1.639803874534458430e+02 1.972705144047465220e-01 -7.513000000000843670e+00 1.000000000000000000e+03 -1.526786993645460484e+02 -1.670999546018624073e+02 1.070000000000000062e+00
-1.639371591218633739e+02 1.875689440536880415e-01 -7.514000000000844004e+00 1.000000000000000000e+03 -1.526058590253618377e+02 -1.670281142626781730e+02 6.760000000000000453e-01
-1.638927035629364752e+02 1.875333433499316027e-01 -7.515000000000844338e+00 1.000000000000000000e+03 -1.526045355734802342e+02 -1.670277908107965743e+02 5.819999999999999618e-01
-1.638501269882076770e+02 1.971645450347130901e-01 -7.516000000000844672e+00 1.000000000000000000e+03 -1.524431084663586091e+02 -1.668673637036749540e+02 5.100000000000000089e-01
-1.638023504266051873e+02 2.028680980106100651e-01 -7.517000000000845006e+00 1.000000000000000000e+03 -1.524177378424492986e+02 -1.668429930797656482e+02 1.592000000000000082e+00
-1.637556537301851733e+02 1.986560790030199031e-01 -7.518000000000845340e+00 1.000000000000000000e+03 -1.523266376170689114e+02 -1.667528928543852658e+02 4.699999999999999734e-01
-1.637069352693443136e+02 1.772617464753983019e-01 -7.519000000000845674e+00 1.000000000000000000e+03 -1.522594087172642503e+02 -1.666866639545806095e+02 5.699999999999999512e-01
-1.636573771938273865e+02 1.516413152794820474e-01 -7.520000000000846008e+00 1.000000000000000000e+03 -1.522250062466298743e+02 -1.666532614839462099e+02 1.400000000000000133e-01
-1.636085942680180096e+02 1.513521198747912744e-01 -7.521000000000846342e+00 1.000000000000000000e+03 -1.522189098730819126e+02 -1.666481651103982529e+02 1.211999999999999966e+00
-1.635618486471634014e+02 1.439789715178557694e-01 -7.522000000000846676e+00 1.000000000000000000e+03 -1.521159596679078447e+02 -1.665462149052241898e+02 1.200000000000000025e-02
-1.635125143047017104e+02 1.431636121723820487e-01 -7.523000000000847010e+00 1.000000000000000000e+03 -1.520774372147219253e+02 -1.665086924520382752e+02 1.723999999999999977e+00
-1.634637453681097554e+02 1.337477007262048156e-01 -7.524000000000847344e+00 1.000000000000000000e+03 -1.519365440694912763e+02 -1.663687993068076310e+02 7.780000000000000249e-01
-1.634104455424307218e+02 1.667809140626997366e-01 -7.525000000000847677e+00 1.000000000000000000e+03 -1.518717692222291191e+02 -1.663050244595454785e+02 1.102000000000000091e+00
-1.633565993098673061e+02 1.902739956173145341e-01 -7.526000000000848011e+00 1.000000000000000000e+03 -1.518441230883669846e+02 -1.662783783256833203e+02 4.540000000000000147e-01
-1.633041607390306638e+02 1.816331423989441252e-01 -7.527000000000848345e+00 1.000000000000000000e+03 -1.518321911724025881e+02 -1.662674464097189286e+02 9.459999999999999520e-01
-1.632538013907906418e+02 1.665936957787262362e-01 -7.528000000000848679e+00 1.000000000000000000e+03 -1.516373961639192203e+02 -1.660736514012355656e+02 1.660000000000000087e-01
-1.631958958659953396e+02 2.281250079580549039e-01 -7.529000000000849013e+00 1.000000000000000000e+03 -1.515871091591850472e+02 -1.660243643965013973e+02 7.720000000000000195e-01
-1.631384732599459824e+02 2.665815148939607027e-01 -7.530000000000849347e+00 1.000000000000000000e+03 -1.515360822264120770e+02 -1.659743374637284319e+02 9.519999999999999574e-01
-1.630814619318837231e+02 3.178342671125389818e-01 -7.531000000000849681e+00 1.000000000000000000e+03 -1.515193771971217700e+02 -1.659586324344381296e+02 2.419999999999999929e-01
-1.630266955457904032e+02 3.138553529112200757e-01 -7.532000000000850015e+00 1.000000000000000000e+03 -1.515015832616488467e+02 -1.659418384989651827e+02 2.859999999999999765e-01
-1.629739168863029306e+02 2.960735338055747734e-01 -7.533000000000850349e+00 1.000000000000000000e+03 -1.514194237530985561e+02 -1.658606789904148968e+02 1.076000000000000068e+00
-1.629196593580668946e+02 2.967729219913207150e-01 -7.534000000000850683e+00 1.000000000000000000e+03 -1.513959272511181950e+02 -1.658381824884345406e+02 1.312000000000000055e+00
-1.628670541953408417e+02 2.657139397646471335e-01 -7.535000000000851017e+00 1.000000000000000000e+03 -1.513591670325210430e+02 -1.658024222698373933e+02 1.064000000000000057e+00
-1.628153053962111869e+02 2.843832315164139257e-01 -7.536000000000851351e+00 1.000000000000000000e+03 -1.511974552372989251e+02 -1.656417104746152802e+02 1.473999999999999977e+00
-1.627577675268969699e+02 2.557650073082727848e-01 -7.537000000000851685e+00 1.000000000000000000e+03 -1.510848410436641984e+02 -1.655300962809805583e+02 1.860000000000000098e+00
-1.626971276109650830e+02 2.787997084962946515e-01 -7.538000000000852019e+00 1.000000000000000000e+03 -1.510831676048810834e+02 -1.655294228421974481e+02 1.459999999999999909e-01
-1.626399181687371822e+02 2.911897846030113146e-01 -7.539000000000852353e+00 1.000000000000000000e+03 -1.510562184170073010e+02 -1.655034736543236420e+02 2.580000000000000071e-01
-1.625844214925619724e+02 2.466077269403517958e-01 -7.540000000000852687e+00 1.000000000000000000e+03 -1.510044054777089571e+02 -1.654526607150253028e+02 1.643999999999999906e+00
-1.625291771077379508e+02 2.666026580114854716e-01 -7.541000000000853021e+00 1.000000000000000000e+03 -1.509847320129456136e+02 -1.654339872502619642e+02 7.419999999999999929e-01
-1.624758646265281641e+02 2.547042575229467309e-01 -7.542000000000853355e+00 1.000000000000000000e+03 -1.509132197150611319e+02 -1.653634749523774872e+02 7.599999999999999811e-02
-1.624216518764628461e+02 2.393103711291388602e-01 -7.543000000000853689e+00 1.000000000000000000e+03 -1.509087707753515417e+02 -1.653600260126679018e+02 5.160000000000000142e-01
-1.623700544647557820e+02 2.622083369026748101e-01 -7.544000000000854023e+00 1.000000000000000000e+03 -1.508164723551241195e+02 -1.652687275924404844e+02 3.340000000000000191e-01
-1.623164224438854433e+02 2.726061741668118210e-01 -7.545000000000854357e+00 1.000000000000000000e+03 -1.507345838865670657e+02 -1.651878391238834070e+02 3.880000000000000115e-01
-1.622613485786163494e+02 2.657000615255921683e-01 -7.546000000000854691e+00 1.000000000000000000e+03 -1.507328666748240380e+02 -1.651871219121403840e+02 6.959999999999999520e-01
-1.622091136807887892e+02 2.310256585914504113e-01 -7.547000000000855024e+00 1.000000000000000000e+03 -1.507267292074652403e+02 -1.651819844447815910e+02 1.195999999999999952e+00
-1.621592229397749918e+02 2.342179787976551852e-01 -7.548000000000855358e+00 1.000000000000000000e+03 -1.505452393645218763e+02 -1.650014946018382318e+02 1.143999999999999906e+00
-1.621025656189634958e+02 2.415682345270712128e-01 -7.549000000000855692e+00 1.000000000000000000e+03 -1.505181884524513123e+02 -1.649754436897676726e+02 1.356000000000000094e+00
-1.620475700078428645e+02 2.502720809402960156e-01 -7.550000000000856026e+00 1.000000000000000000e+03 -1.504709491953381928e+02 -1.649292044326545579e+02 1.540000000000000036e+00
-1.619930410187305085e+02 2.491291590512112186e-01 -7.551000000000856360e+00 1.000000000000000000e+03 -1.504157614980132394e+02 -1.648750167353296092e+02 1.516000000000000014e+00
-1.619385301386858771e+02 2.552445041472847787e-01 -7.552000000000856694e+00 1.000000000000000000e+03 -1.502136759693552790e+02 -1.646739312066716252e+02 7.199999999999999456e-02
-1.618756793045658355e+02 2.780356756799606255e-01 -7.553000000000857028e+00 1.000000000000000000e+03 -1.501845211663461725e+02 -1.646457764036625235e+02 8.400000000000000522e-02
-1.618149079447032648e+02 2.838614913033430942e-01 -7.554000000000857362e+00 1.000000000000000000e+03 -1.501435130261331778e+02 -1.646057682634495336e+02 5.859999999999999654e-01
-1.617553489306172310e+02 2.945875371897969663e-01 -7.555000000000857696e+00 1.000000000000000000e+03 -1.501083584622769251e+02 -1.645716136995932857e+02 5.000000000000000278e-02
-1.616972413553150432e+02 2.894087598450477139e-01 -7.556000000000858030e+00 1.000000000000000000e+03 -1.500382333972979154e+02 -1.645024886346142807e+02 7.259999999999999787e-01
-1.616385085821983978e+02 3.095453355494584002e-01 -7.557000000000858364e+00 1.000000000000000000e+03 -1.499984919853997951e+02 -1.644637472227161652e+02 7.099999999999999645e-01
-1.615809054569137970e+02 3.129042464092864351e-01 -7.558000000000858698e+00 1.000000000000000000e+03 -1.499708216126781224e+02 -1.644370768499944688e+02 2.280000000000000082e-01
-1.615250087563801173e+02 3.310926258603790751e-01 -7.559000000000859032e+00 1.000000000000000000e+03 -1.498965136291802764e+02 -1.643637688664966277e+02 3.340000000000000191e-01
-1.614681576903864766e+02 2.863543382102346491e-01 -7.560000000000859366e+00 1.000000000000000000e+03 -1.498867489978967740e+02 -1.643550042352131300e+02 2.680000000000000160e-01
-1.614139046214426969e+02 2.356252925191552328e-01 -7.561000000000859700e+00 1.000000000000000000e+03 -1.497650261201188187e+02 -1.642342813574351794e+02 2.179999999999999993e-01
-1.613560287233348163e+02 2.005757811411351399e-01 -7.562000000000860034e+00 1.000000000000000000e+03 -1.497224181280060975e+02 -1.641926733653224630e+02 6.760000000000000453e-01
-1.612990606285908370e+02 2.010556278472014347e-01 -7.563000000000860368e+00 1.000000000000000000e+03 -1.496180881526659903e+02 -1.640893433899823606e+02 9.739999999999999769e-01
-1.612394682110106316e+02 2.099952804023067499e-01 -7.564000000000860702e+00 1.000000000000000000e+03 -1.495542408773673628e+02 -1.640264961146837095e+02 3.280000000000000138e-01
-1.611796872059025247e+02 2.612655653968124492e-01 -7.565000000000861036e+00 1.000000000000000000e+03 -1.494554277619822642e+02 -1.639286829992986156e+02 1.846000000000000085e+00
-1.611176592490038217e+02 3.213470005760316606e-01 -7.566000000000861370e+00 1.000000000000000000e+03 -1.493924333358577030e+02 -1.638666885731740592e+02 6.740000000000000435e-01
-1.610556333087277494e+02 3.128081064343161133e-01 -7.567000000000861704e+00 1.000000000000000000e+03 -1.493376463558004730e+02 -1.638129015931168340e+02 1.689999999999999947e+00
-1.609941009579991942e+02 3.357755076134146255e-01 -7.568000000000862038e+00 1.000000000000000000e+03 -1.492008453441927429e+02 -1.636771005815091087e+02 1.717999999999999972e+00
-1.609279782561009711e+02 3.454349728351782112e-01 -7.569000000000862372e+00 1.000000000000000000e+03 -1.491948631189182208e+02 -1.636721183562345914e+02 1.868000000000000105e+00
-1.608656575940235030e+02 3.512797699051827260e-01 -7.570000000000862705e+00 1.000000000000000000e+03 -1.491872508547227483e+02 -1.636655060920391236e+02 1.467999999999999972e+00
-1.608066160823889277e+02 3.582285860617012707e-01 -7.571000000000863039e+00 1.000000000000000000e+03 -1.491190600672034350e+02 -1.635983153045197867e+02 1.764000000000000012e+00
-1.607471055545906893e+02 3.708358227320856515e-01 -7.572000000000863373e+00 1.000000000000000000e+03 -1.491090464862251963e+02 -1.635893017235415527e+02 7.199999999999999734e-01
-1.606904440753054928e+02 3.675264183849963895e-01 -7.573000000000863707e+00 1.000000000000000000e+03 -1.490800146449416843e+02 -1.635612698822580455e+02 8.120000000000000551e-01
-1.606353385393906024e+02 3.623040565703997684e-01 -7.574000000000864041e+00 1.000000000000000000e+03 -1.490184001699605290e+02 -1.635006554072768949e+02 4.060000000000000275e-01
-1.605799368719621043e+02 3.077857887388750213e-01 -7.575000000000864375e+00 1.000000000000000000e+03 -1.489781019515757805e+02 -1.634613571888921513e+02 4.620000000000000218e-01
-1.605253965192190435e+02 2.935757287949921079e-01 -7.576000000000864709e+00 1.000000000000000000e+03 -1.489101378228976102e+02 -1.633943930602139858e+02 3.559999999999999831e-01
-1.604701928227546830e+02 3.130576198465567228e-01 -7.577000000000865043e+00 1.000000000000000000e+03 -1.488795342695960926e+02 -1.633647895069124729e+02 1.400000000000000029e-02
-1.604163475215708843e+02 3.103590559673876648e-01 -7.578000000000865377e+00 1.000000000000000000e+03 -1.488748791660546544e+02 -1.633611344033710111e+02 2.280000000000000082e-01
-1.603650716194406982e+02 3.469535394896774427e-01 -7.579000000000865711e+00 1.000000000000000000e+03 -1.488506724130835153e+02 -1.633379276503998767e+02 8.800000000000000044e-01
-1.603151801614146166e+02 3.152132667181002379e-01 -7.580000000000866045e+00 1.000000000000000000e+03 -1.487052854187812159e+02 -1.631935406560975821e+02 1.554000000000000048e+00
-1.602604771587111259e+02 3.399829737589294965e-01 -7.581000000000866379e+00 1.000000000000000000e+03 -1.486567671331373788e+02 -1.631460223704537498e+02 1.766000000000000014e+00
-1.602061553270836782e+02 3.660750172470055852e-01 -7.582000000000866713e+00 1.000000000000000000e+03 -1.486317783178206469e+02 -1.631220335551370226e+02 1.530000000000000027e+00
-1.601534144549344774e+02 3.685460284166953704e-01 -7.583000000000867047e+00 1.000000000000000000e+03 -1.485957317446352590e+02 -1.630869869819516396e+02 6.099999999999999867e-01
-1.601015750243827256e+02 3.587438393538715520e-01 -7.584000000000867381e+00 1.000000000000000000e+03 -1.485887562971405202e+02 -1.630810115344568771e+02 2.459999999999999964e-01
